edge,bin,time_start,time_end,density,flow,v_ms,nVeh,scenario
99457861,57,3420.0,3479.9,0.005338354854136776,0.09996697154471544,18.766116944444445,2.9766666666666666,Heavy
99457861,58,3480.0,3539.9,0.00547883787661406,0.10093331539933045,18.459149444444446,3.055,Heavy
99457861,59,3540.0,3599.9,0.005846484935437589,0.10511979913916786,17.9809975,3.26,Heavy
99457861,60,3600.0,3659.9,0.0051082018173122905,0.09620089072214251,18.913190833333335,2.848333333333333,Heavy
99457861,61,3660.0,3719.9,0.0057807269249163075,0.10554606049736968,18.318175555555555,3.223333333333333,Heavy
99457861,62,3720.0,3779.9,0.005371233859397417,0.09970612147297943,18.633498055555556,2.995,Heavy
99457861,63,3780.0,3839.9,0.005353299856527977,0.09826049139167861,18.397458055555557,2.985,Heavy
99457861,64,3840.0,3899.9,0.005559540889526542,0.10345612147297943,18.629319444444445,3.1,Heavy
99457861,65,3900.0,3959.9,0.005425035868005738,0.10055855451936872,18.540236944444445,3.025,Heavy
99457861,66,3960.0,4019.9,0.006118483978957436,0.11004199545671926,17.947978333333335,3.4116666666666666,Heavy
99457861,67,4020.0,4079.9,0.005057388809182209,0.09462774988043998,18.764129166666667,2.82,Heavy
99457861,68,4080.0,4139.9,0.005451936872309899,0.09987111429937828,18.33734638888889,3.04,Heavy
99457861,69,4140.0,4199.9,0.005834528933524629,0.10569386657101865,18.083313333333333,3.2533333333333334,Heavy
99457861,70,4200.0,4259.9,0.005227761836441894,0.09764048302247727,18.680551944444446,2.915,Heavy
99457861,71,4260.0,4319.9,0.005646221903395504,0.10487652439024389,18.595962222222223,3.1483333333333334,Heavy
99457861,72,4320.0,4379.9,0.005711979913916787,0.10483686035389765,18.38175916666667,3.185,Heavy
99457861,73,4380.0,4439.9,0.005580463892874222,0.10031459230033477,18.02821361111111,3.111666666666667,Heavy
99457861,74,4440.0,4499.9,0.005407101865136299,0.09893472022955524,18.27896972222222,3.015,Heavy
99457861,75,4500.0,4559.9,0.005900286944045911,0.10812228000956481,18.351759722222223,3.29,Heavy
99457861,76,4560.0,4619.9,0.005774748923959828,0.10730045432807268,18.581546666666668,3.22,Heavy
99457861,77,4620.0,4679.9,0.004973696795791487,0.09556988283118126,19.239239722222223,2.7733333333333334,Heavy
99457861,78,4680.0,4739.9,0.005607364897178383,0.10172623744619798,18.119788888888888,3.1266666666666665,Heavy
99457861,79,4740.0,4799.9,0.005431013868962218,0.09925430416068866,18.304465833333335,3.0283333333333333,Heavy
99457861,80,4800.0,4859.9,0.005559540889526542,0.10186926111908177,18.342775,3.1,Heavy
99457861,81,4860.0,4919.9,0.005326398852223816,0.09988118723098995,18.752764444444445,2.97,Heavy
99457861,82,4920.0,4979.9,0.005831539933046389,0.10340886537541845,17.679145833333333,3.2516666666666665,Heavy
99457861,83,4980.0,5039.9,0.0053204208512673355,0.09880188904830224,18.58690111111111,2.966666666666667,Heavy
99457861,84,5040.0,5099.9,0.005691056910569105,0.1024499043519847,17.988350555555556,3.1733333333333333,Heavy
99457861,85,5100.0,5159.9,0.00545492587278814,0.09993110353897655,18.303048333333333,3.0416666666666665,Heavy
99457861,86,5160.0,5219.9,0.005380200860832137,0.09979857125777139,18.57000361111111,3.0,Heavy
99457861,87,5220.0,5279.9,0.005436991869918699,0.0998953849832616,18.368521944444442,3.0316666666666667,Heavy
99457861,88,5280.0,5339.9,0.005616331898613104,0.10238357843137255,18.208736666666667,3.131666666666667,Heavy
99457861,89,5340.0,5399.9,0.005398134863701578,0.10260873983739836,19.021708333333333,3.01,Heavy
99457861,90,5400.0,5459.9,0.005577474892395982,0.10401518412242945,18.6665475,3.11,Heavy
99457861,91,5460.0,5519.9,0.005224772835963653,0.09655266618842659,18.50291083333333,2.9133333333333336,Heavy
99457861,92,5520.0,5579.9,0.005834528933524629,0.10848266379722621,18.581551944444445,3.2533333333333334,Heavy
99457861,93,5580.0,5639.9,0.005156025824964132,0.09455909253945481,18.340591944444444,2.875,Heavy
99457861,94,5640.0,5699.9,0.005556551889048303,0.10194177427068388,18.365976944444444,3.098333333333333,Heavy
99457861,95,5700.0,5759.9,0.005529650884744141,0.10210192491630798,18.483969166666665,3.0833333333333335,Heavy
99457861,96,5760.0,5819.9,0.005511716881874701,0.10203993304638928,18.477271944444443,3.0733333333333333,Heavy
99457861,97,5820.0,5879.9,0.005350310856049737,0.10036588354854137,18.774491666666666,2.9833333333333334,Heavy
99457861,98,5880.0,5939.9,0.005670133907221425,0.10315653395504543,18.239728888888887,3.1616666666666666,Heavy
99457861,99,5940.0,5999.9,0.005499760879961741,0.1044960844093735,19.05764472222222,3.066666666666667,Heavy
99457865,10,600.0,659.9,0.009318868783039034,0.18975923999679306,20.291678403755867,1.2605633802816902,Heavy
99457865,11,660.0,719.9,0.0087776958414915,0.1853687491666612,21.042584650112865,1.1873589164785554,Heavy
99457865,12,720.0,779.9,0.008484893960196032,0.17272695468765853,20.268608137044968,1.1477516059957173,Heavy
99457865,13,780.0,839.9,0.008660812575994764,0.17644487872233217,20.265669456066945,1.1715481171548117,Heavy
99457865,14,840.0,899.4,0.009087516024860846,0.18977275800702118,20.769853658536583,1.2292682926829268,Heavy
99457865,15,900.9,959.5,0.009326961122851207,0.19644495311813523,21.08089378238342,1.261658031088083,Heavy
99457865,16,960.3,1019.9,0.008704732590294797,0.17769015440339456,20.304426406926407,1.1774891774891776,Heavy
99457865,17,1020.0,1079.9,0.008384504382027156,0.1699938890756417,20.239895178197067,1.1341719077568133,Heavy
99457865,18,1080.0,1138.7,0.009650042916842651,0.20271155866631582,20.884335664335662,1.3053613053613053,Heavy
99457865,19,1141.4,1199.9,0.00846101977173168,0.1717397459247093,20.299522144522147,1.1445221445221445,Heavy
99457865,20,1200.0,1259.5,0.008991026955098812,0.1858315401229573,20.59550675675676,1.2162162162162162,Heavy
99457865,21,1260.4,1319.9,0.008777732197994069,0.1802032987200778,20.414847494553378,1.187363834422658,Heavy
99457865,22,1320.0,1379.9,0.008326944698104816,0.17308177436700875,20.72290465631929,1.1263858093126387,Heavy
99457865,23,1380.0,1439.9,0.008837543767683488,0.18513578902800457,20.895329545454544,1.1954545454545455,Heavy
99457865,24,1440.0,1499.9,0.00855742607533144,0.17401129890856318,20.259317226890754,1.1575630252100841,Heavy
99457865,25,1500.0,1559.8,0.011148551165291877,0.23658417931162765,21.09334677419355,1.5080645161290323,Heavy
99457865,26,1561.1,1619.9,0.009808033364880068,0.20839179726355866,21.15686881188119,1.3267326732673268,Heavy
99457865,27,1620.0,1679.9,0.009452861126562902,0.19628883442240336,20.65754098360656,1.278688524590164,Heavy
99457865,28,1680.0,1739.4,0.009182034373704823,0.19290478176129855,20.94163814180929,1.2420537897310513,Heavy
99457865,29,1740.9,1799.9,0.009660998500097343,0.19758471773646719,20.3301766004415,1.3068432671081678,Heavy
99457865,30,1800.0,1859.9,0.009327863567029214,0.19790881684372189,21.147041884816755,1.2617801047120418,Heavy
99457865,31,1860.0,1919.9,0.008909885227119755,0.18011994771576043,20.206419213973803,1.205240174672489,Heavy
99457865,32,1920.0,1979.2,0.008611362476300713,0.17090074691141538,19.766789587852493,1.1648590021691974,Heavy
99457865,33,1980.3,2039.9,0.00849530320001143,0.17013902478267864,19.95769957983193,1.1491596638655461,Heavy
99457865,34,2040.0,2099.9,0.0081223659817545,0.16540500306016484,20.34236051502146,1.0987124463519313,Heavy
99457865,35,2100.0,2158.9,0.009026613757067014,0.1838952836656999,20.31068669527897,1.2210300429184548,Heavy
99457865,36,2160.3,2219.9,0.009082364371785528,0.1898711327853044,20.801802197802196,1.2285714285714286,Heavy
99457865,37,2220.0,2279.9,0.008410567878539384,0.16715920220423627,19.839334085778784,1.1376975169300225,Heavy
99457865,38,2280.0,2339.9,0.008981249478977427,0.18162241317207978,20.236063829787234,1.2148936170212765,Heavy
99457865,39,2340.0,2399.6,0.008864746057028158,0.181412387666546,20.40845238095238,1.199134199134199,Heavy
99457865,40,2402.3,2459.9,0.008519442169463144,0.16863254075204306,19.919896073903004,1.1524249422632795,Heavy
99457865,41,2460.0,2519.9,0.009099850810764495,0.1848506650058231,20.149575163398694,1.2309368191721133,Heavy
99457865,42,2520.0,2579.9,0.009245105936968114,0.19186659208255358,20.655608899297423,1.2505854800936769,Heavy
99457865,43,2580.0,2639.9,0.008757686687199364,0.1817719920315688,20.66099520383693,1.184652278177458,Heavy
99457865,44,2640.0,2699.2,0.009205906844591738,0.1922130581604087,20.864610849056604,1.2452830188679245,Heavy
99457865,45,2701.9,2759.9,0.010624475307674354,0.22439685298783857,21.00815445026178,1.4371727748691099,Heavy
99457865,46,2760.0,2819.9,0.008752184859739864,0.17720302264776533,20.18232183908046,1.1839080459770115,Heavy
99457865,47,2820.0,2879.9,0.00892663206005616,0.18179926631896862,20.251666666666665,1.2075055187637969,Heavy
99457865,48,2880.0,2939.9,0.008670559035911482,0.17726132951699322,20.30655361050328,1.1728665207877462,Heavy
99457865,49,2940.0,2999.9,0.008973227347169883,0.18592955143906692,20.65227171492205,1.2138084632516704,Heavy
99457865,50,3000.0,3059.6,0.009542249884260896,0.19649065410025757,20.443617021276594,1.2907801418439717,Heavy
99457865,51,3062.4,3119.9,0.008664080520367946,0.18113885978157435,20.81615479115479,1.171990171990172,Heavy
99457865,52,3120.0,3179.5,0.008322233333289065,0.16543493186614128,19.82191616766467,1.125748502994012,Heavy
99457865,53,3180.1,3239.9,0.008891825259090727,0.18501355227902133,20.80636363636364,1.2027972027972027,Heavy
99457865,54,3240.0,3299.9,0.009076590765149864,0.18916541337303455,20.7801138952164,1.2277904328018223,Heavy
99457865,55,3300.0,3359.9,0.0093211322925807,0.1966000009285419,21.04160628019324,1.2608695652173914,Heavy
99457865,56,3360.0,3419.9,0.008428642846268403,0.1767811258805517,20.90414489311164,1.1401425178147269,Heavy
99457865,57,3420.0,3479.3,0.009079529233851462,0.19089156180968084,20.988657718120805,1.2281879194630871,Heavy
99457865,58,3480.7,3539.9,0.00918847141496183,0.19095509191261084,20.67120283018868,1.2429245283018868,Heavy
99457865,59,3540.0,3599.9,0.008826049989909634,0.17831310670034092,20.13868191721133,1.1938997821350763,Heavy
99457865,60,3600.0,3659.1,0.009958972862181987,0.20949024997404922,21.060051813471503,1.3471502590673574,Heavy
99457865,61,3661.6,3719.1,0.009340795533116774,0.18960110280528267,20.209388235294117,1.2635294117647058,Heavy
99457865,62,3720.5,3779.9,0.009470174059029135,0.19535220477598014,20.611370023419205,1.2810304449648713,Heavy
99457865,63,3780.0,3839.9,0.00869619358858977,0.18072233980093436,20.742656612529,1.1763341067285382,Heavy
99457865,64,3840.0,3899.9,0.009192716921467458,0.1917848918221695,20.78589834515366,1.243498817966903,Heavy
99457865,65,3900.0,3959.9,0.009289066803491635,0.19291108993414596,20.63102137767221,1.2565320665083135,Heavy
99457865,66,3960.0,4019.9,0.009069939796721526,0.1824800445793753,20.010273109243695,1.226890756302521,Heavy
99457865,67,4020.0,4079.9,0.008852431096550453,0.1859036731974401,21.016025316455696,1.1974683544303797,Heavy
99457865,68,4080.0,4139.6,0.008919889159410117,0.1828068730264339,20.40823076923077,1.2065934065934065,Heavy
99457865,69,4140.4,4199.9,0.008723920645839519,0.17827370995610786,20.347330508474577,1.180084745762712,Heavy
99457865,70,4200.0,4259.6,0.008829595557778534,0.18494366977728122,20.87798594847775,1.1943793911007026,Heavy
99457865,71,4261.2,4319.9,0.010199726333496528,0.2109320841196712,20.56498820754717,1.3797169811320755,Heavy
99457865,72,4320.0,4379.9,0.00993918095447684,0.19919068841275842,19.91370179948586,1.3444730077120823,Heavy
99457865,73,4380.0,4439.9,0.008784954588414932,0.17522818505158755,19.902713004484305,1.188340807174888,Heavy
99457865,74,4440.0,4499.9,0.008809944059271112,0.1804263658594213,20.40230936819172,1.1917211328976034,Heavy
99457865,75,4500.0,4559.9,0.008957367242955892,0.18331978551496317,20.45511879049676,1.2116630669546435,Heavy
99457865,76,4560.0,4619.9,0.009590428752105399,0.20022301076858626,20.78456081081081,1.2972972972972974,Heavy
99457865,77,4620.0,4678.8,0.01085722419174917,0.23258954727361195,21.404089552238805,1.4686567164179105,Heavy
99457865,78,4680.5,4739.9,0.008792116336493062,0.1802084192581594,20.403262806236082,1.1893095768374164,Heavy
99457865,79,4740.0,4799.9,0.008411161216661326,0.17191214279260408,20.401166666666665,1.1377777777777778,Heavy
99457865,80,4800.0,4859.9,0.009008228331171849,0.18555628502621932,20.54080573951435,1.218543046357616,Heavy
99457865,81,4860.0,4919.9,0.008912600551752154,0.18699154132026702,20.89102803738318,1.205607476635514,Heavy
99457865,82,4920.0,4979.9,0.008718303352663324,0.17277790098814716,19.621054852320672,1.1793248945147679,Heavy
99457865,83,4980.0,5039.9,0.008947145515131039,0.18580319458003342,20.6808761682243,1.2102803738317758,Heavy
99457865,84,5040.0,5099.9,0.008414496500958565,0.16829998909468477,19.936922246220302,1.1382289416846652,Heavy
99457865,85,5100.0,5159.9,0.008841176505847164,0.1811280675219464,20.369313063063064,1.195945945945946,Heavy
99457865,86,5160.0,5219.4,0.009017374286835364,0.18706876032225334,20.68515384615385,1.2197802197802199,Heavy
99457865,87,5220.1,5279.9,0.008371553865041775,0.17375801415940315,20.720730593607307,1.1324200913242009,Heavy
99457865,88,5280.0,5339.9,0.008983643019918296,0.18541499930895053,20.543054347826086,1.2152173913043478,Heavy
