edge,bin,time_start,time_end,density,flow,v_ms,nVeh
103504797,89,5340.0,5388.2,0.012426454796760853,0.25984314184878543,20.923370681605977,1.515406162464986
103504797,90,5412.4,5459.9,0.012279724787297623,0.2637358512888611,21.539676616915425,1.4975124378109452
103504797,91,5460.0,5519.9,0.00922509225092251,0.21307257072570723,23.049,1.125
103504797,92,5520.0,5571.0,0.011824755928718709,0.24349172960328636,20.639219001610307,1.4420289855072463
103504797,93,5594.4,5639.9,0.011671016181061282,0.24721923938816107,21.338452380952383,1.4232804232804233
103504797,94,5640.0,5699.9,0.00997841303714242,0.21311387411062865,21.133152610441766,1.216867469879518
103504797,95,5700.0,5757.1,0.012408589694362553,0.25533948990283556,20.65786155202822,1.5132275132275133
103504797,96,5773.5,5819.9,0.011901200093082012,0.25072947486231617,21.212243243243243,1.4513513513513514
103504797,97,5820.0,5879.8,0.00999880966551601,0.21838722903358068,21.854983870967743,1.2193548387096773
103504797,98,5880.8,5939.9,0.01173275440326205,0.2399707965748065,20.551644908616186,1.4308093994778068
103504797,99,5940.0,5999.9,0.013623069564028974,0.2681122864561979,19.983777777777778,1.6613333333333333
103504815,10,600.0,659.9,0.006168907634993364,0.1299527897914615,21.434475388601037,2.38860103626943
103504815,11,660.0,719.9,0.006752786412919857,0.14507169800591402,21.63633241590214,2.614678899082569
103504815,12,720.0,779.9,0.0054522497704315885,0.1211704467192587,22.405448232323234,2.111111111111111
103504815,13,780.0,839.9,0.00631236812027431,0.13353220612801125,21.92391134751773,2.4441489361702127
103504815,14,840.0,899.9,0.007174012855831038,0.1507707078489051,21.697895659582098,2.7777777777777777
103504815,15,900.0,959.9,0.005533347307062722,0.12395639946899828,22.588588969404185,2.142512077294686
103504815,16,960.0,1019.4,0.006064717733645821,0.12849845555281444,21.52152570480929,2.3482587064676617
103504815,17,1020.0,1079.8,0.006678658645952621,0.14220722554119125,21.371121313299945,2.5859766277128546
103504815,18,1084.1,1139.9,0.005316838085231062,0.1203739719937764,22.778565607171966,2.058679706601467
103504815,19,1140.0,1199.9,0.006186836713552338,0.13521360413453348,22.404981429897866,2.395543175487465
103504815,20,1200.0,1259.9,0.007453763306892591,0.14852616214682227,20.728077331099946,2.886097152428811
103504815,21,1260.0,1319.9,0.006245564433048694,0.13857247716398435,22.53759325946445,2.418282548476454
103504815,22,1320.0,1379.9,0.006159152500615916,0.13158798349347128,21.945766485998195,2.3848238482384825
103504815,23,1380.0,1439.9,0.006806762871294196,0.14600778451019855,21.75353166378814,2.6355785837651124
103504815,24,1440.0,1499.9,0.006119744879626302,0.13284141439094502,22.11973278985507,2.369565217391304
103504815,25,1500.0,1559.9,0.007563459268004723,0.15421261976659706,21.258753205128205,2.9285714285714284
103504815,26,1560.0,1619.8,0.00682556080283353,0.14830924402302242,21.73196785714286,2.642857142857143
103504815,27,1620.3,1679.9,0.005482340259136353,0.1195625752996132,22.065355924978686,2.122762148337596
103504815,28,1680.0,1739.9,0.006594265217938499,0.13460304620967403,20.826857021996613,2.553299492385787
103504815,29,1740.0,1799.1,0.006633594831564374,0.14343929605235559,21.897238296672306,2.568527918781726
103504815,30,1823.7,1859.9,0.006940857438016529,0.15773171549094847,22.848983134920633,2.6875
103504815,31,1860.0,1919.9,0.00566220315932629,0.1247813578826237,22.158069620253166,2.1924050632911394
103504815,32,1920.0,1979.9,0.007201274104683195,0.1528543388429752,21.440101666666667,2.7883333333333336
103504815,33,1980.0,2039.9,0.00553320790433538,0.12265275116579713,22.521024674115456,2.142458100558659
103504815,34,2040.0,2099.9,0.006646331910226783,0.13757564333555286,21.08580766192733,2.5734597156398102
103504815,35,2100.0,2159.9,0.0071001133254097685,0.14319753862738052,20.51143171683389,2.749163879598662
103504815,36,2160.0,2219.9,0.004138380558835105,0.09325794470680834,23.009922222222222,1.6023809523809525
103504815,37,2220.0,2279.5,0.00768730842354402,0.15215838765374617,20.186564162754305,2.976525821596244
103504815,38,2280.4,2339.7,0.008052285944847928,0.16033392638506275,20.389405723905725,3.1178451178451176
103504815,39,2343.4,2399.9,0.005435648748947021,0.11815862418322974,22.118234618916436,2.1046831955922864
103504815,40,2400.0,2459.9,0.007438521691689063,0.1516064807330922,20.853133251833743,2.880195599022005
103504815,41,2460.0,2519.9,0.007667521872067326,0.15416458541458541,20.599942307692306,2.968864468864469
103504815,42,2520.0,2579.9,0.0073361067679249495,0.16241477272727273,22.30870135135135,2.8405405405405406
103504815,43,2580.0,2639.9,0.005595730027548209,0.12005479698167446,21.847317230273752,2.1666666666666665
103504815,44,2640.0,2699.9,0.0072721835580687256,0.1525843210816297,21.330750000000002,2.8157894736842106
103504815,45,2700.0,2759.9,0.005283631462876746,0.12021535497092958,23.166122641509432,2.045822102425876
103504815,46,2760.0,2819.9,0.006828260431364645,0.13904146089498085,21.272591869918703,2.6439024390243904
103504815,47,2820.0,2879.9,0.0068741391184573,0.1469941029614325,21.557811666666666,2.6616666666666666
103504815,48,2880.0,2939.9,0.0062350611732296226,0.13676318667963053,22.084994689542484,2.4142156862745097
103504815,49,2940.0,2971.6,0.006346625127095445,0.13000454610631695,20.57744742376446,2.4574132492113563
103504815,50,3003.1,3059.9,0.007856867928364972,0.1593005617365539,20.35703719976567,3.0421792618629175
103504815,51,3060.0,3119.9,0.005192052412966214,0.11483260983599539,22.3973920552677,2.010362694300518
103504815,52,3120.0,3179.9,0.007852718988540208,0.1594751622319967,20.862615751789974,3.0405727923627683
103504815,53,3180.0,3239.9,0.006789053567034781,0.14167040569683462,21.191172212492702,2.628721541155867
103504815,54,3240.0,3299.9,0.005298546104331228,0.11874612920583995,22.591140458640457,2.0515970515970516
103504815,55,3300.0,3359.9,0.006548344849388069,0.1398697528564332,21.405603369763206,2.5355191256830603
103504815,56,3360.0,3419.9,0.0073546377480387636,0.14943103158954568,20.609873096446698,2.8477157360406093
103504815,57,3420.0,3479.9,0.00528931456319746,0.11472501400756409,21.786007532956685,2.0480225988700567
103504815,58,3480.0,3539.9,0.004945302490602166,0.11176335231672462,22.580130607609313,1.9148211243611584
103504815,59,3540.0,3599.9,0.007278753443526171,0.15199440426997243,21.1450325,2.8183333333333334
103504815,60,3600.0,3659.9,0.006123721115351298,0.1401046666120385,23.03194995278565,2.3711048158640224
103504815,61,3660.0,3719.9,0.005205748440972747,0.11173606315948473,21.868383376849437,2.0156657963446474
103504815,62,3720.0,3779.9,0.007257231404958677,0.14822572314049587,21.0875946031746,2.81
103504815,63,3780.0,3839.9,0.005861367279388805,0.1307975492849262,22.440744752308984,2.269521410579345
103504815,64,3840.0,3897.8,0.005960454650600383,0.12412617237608564,21.40288676844784,2.3078880407124682
103504815,65,3901.0,3959.5,0.007170584999858968,0.14940951753025133,21.42294226393629,2.7764505119453924
103504815,66,3983.5,4019.9,0.0055686063625042465,0.12426235423978264,22.57308904109589,2.1561643835616437
103504815,67,4020.0,4079.9,0.00780187946399672,0.16211294046565825,21.38848912097476,3.02088772845953
103504815,68,4080.0,4139.9,0.0075425999474345124,0.15601966095260345,20.960676678445232,2.920494699646643
103504815,69,4140.0,4199.9,0.00560515573786974,0.12258802356678934,22.04876115166261,2.170316301703163
103504815,70,4200.0,4259.4,0.006744315505502505,0.13966881931657604,21.29000043177893,2.61139896373057
103504815,71,4260.0,4319.9,0.006840985101854667,0.14810525442936512,22.00926895206243,2.648829431438127
103504815,72,4320.0,4379.9,0.005523415977961432,0.12234834710743801,22.43406,2.1386666666666665
103504815,73,4380.0,4438.3,0.0069333589282466815,0.14232102083291237,21.01035207823961,2.684596577017115
103504815,74,4441.6,4499.9,0.0060480841472577,0.1327909936138242,22.10139393939394,2.341818181818182
103504815,75,4500.0,4559.9,0.005767408716699311,0.12259440835045145,21.607846820809247,2.233140655105973
103504815,76,4560.0,4619.9,0.006317925402867907,0.12754615475650408,20.497869132856007,2.4463007159904535
103504815,77,4620.0,4679.9,0.007327397059899071,0.14565622028815914,20.250414454277287,2.83716814159292
103504815,78,4680.0,4739.9,0.00624669217929406,0.1361484371819403,22.22411247947455,2.41871921182266
103504815,79,4740.0,4799.9,0.006902952528402277,0.1459904271789616,21.98799912049252,2.6728232189973613
103504815,80,4800.0,4859.9,0.007102272727272728,0.1495777376033058,21.351882976190474,2.75
103504815,81,4860.0,4919.9,0.005258237906052816,0.1201987374917674,22.85461653813196,2.0359897172236505
103504815,82,4920.0,4979.9,0.006722967870012731,0.13596046058735947,21.07821583986075,2.6031331592689293
103504815,83,4980.0,5039.9,0.006317946086860059,0.13684432892839316,21.695648769574944,2.446308724832215
103504815,84,5040.0,5099.9,0.006669910345336482,0.1460759943181818,22.211545014880954,2.5825892857142856
103504815,85,5100.0,5159.9,0.0053228511300611615,0.11561033989521449,21.95422634836428,2.061007957559682
103504815,86,5160.0,5219.9,0.007149621212121212,0.14918362603305785,21.133761666666665,2.7683333333333335
103504815,87,5220.0,5279.9,0.005773731850286875,0.1260597257606827,22.3261992481203,2.235588972431078
103504815,88,5280.0,5339.9,0.006924279651552378,0.1422942958454322,20.933518468468467,2.6810810810810812
103504815,89,5340.0,5399.9,0.006997112503799337,0.15172616549188753,21.820240805604204,2.7092819614711035
103504815,90,5400.0,5459.9,0.005594707602913174,0.12627580190808976,22.669235946159937,2.166270783847981
103504815,91,5460.0,5519.9,0.006064538778517,0.13163610177490273,22.065691736304547,2.348189415041783
103504815,92,5520.0,5579.9,0.006813220305345676,0.14838963469089775,21.97867981703831,2.6380789022298456
103504815,93,5580.0,5639.9,0.005694731404958678,0.12586918904958677,22.437166666666666,2.205
103504815,94,5640.0,5697.2,0.005525060647177336,0.12073568109863904,21.849237147595357,2.1393034825870645
103504815,95,5700.1,5759.9,0.0069450391812615085,0.14412223090537976,21.213231433506042,2.6891191709844557
103504815,96,5760.0,5819.9,0.004844003321602278,0.10826230030843449,22.507934609250402,1.875598086124402
103504815,97,5820.0,5879.9,0.006678234393025323,0.13952332772282847,21.24618802440885,2.585812356979405
103504815,98,5880.0,5939.9,0.006503960055096419,0.13988873106060606,21.736025833333333,2.5183333333333335
103504815,99,5940.0,5999.9,0.0050491385718658445,0.10631026170798898,21.485667107583776,1.9550264550264551
103504816,10,600.0,659.9,0.007139091555358974,0.1502427106041263,21.674996573319152,3.3498759305210917
